timestamp,total_requests,total_cpu
2023-01-01 08:09:00,5699256.0,29349.028000000006
2023-01-01 08:10:00,6455480.0,29410.230000000003
2023-01-01 08:11:00,5808784.0,29470.094
2023-01-01 08:12:00,5710192.0,29528.91
2023-01-01 08:13:00,5694948.0,29588.800000000003
2023-01-01 08:14:00,5705044.0,29649.432000000004
2023-01-01 08:15:00,6065416.0,29708.984
2023-01-01 08:16:00,5784016.0,29769.765999999996
2023-01-01 08:17:00,5754664.0,29830.224000000002
2023-01-01 08:18:00,5785708.0,29888.988
2023-01-01 08:19:00,5775398.0,29949.268000000004
2023-01-01 08:20:00,6400158.0,30010.298
2023-01-01 08:21:00,5877888.0,30069.880000000005
2023-01-01 08:22:00,5807582.0,30129.881999999998
2023-01-01 08:23:00,5799684.0,30189.754000000004
2023-01-01 08:24:00,5810346.0,30249.37000000001
2023-01-01 08:25:00,6062358.0,30309.322000000004
2023-01-01 08:26:00,5850958.0,30370.816
2023-01-01 08:27:00,5831070.0,30429.064000000002
2023-01-01 08:28:00,5885030.0,30489.786
2023-01-01 08:29:00,5950934.0,30550.152000000006
2023-01-01 08:30:00,7305408.0,30612.382
2023-01-01 08:31:00,6285894.0,30673.164
2023-01-01 08:32:00,5996574.0,30731.807999999997
2023-01-01 08:33:00,5982396.0,30791.051999999996
2023-01-01 08:34:00,5981962.0,30851.959999999995
2023-01-01 08:35:00,6227754.0,30910.568000000003
2023-01-01 08:36:00,6003842.0,30971.352
2023-01-01 08:37:00,5947684.0,31030.788000000008
2023-01-01 08:38:00,5939938.0,31091.206
2023-01-01 08:39:00,5981628.0,31150.88800000001
2023-01-01 08:40:00,8405820.0,31211.668000000005
2023-01-01 08:41:00,7466294.0,31272.41800000001
2023-01-01 08:42:00,7169800.0,31331.178
2023-01-01 08:43:00,7035528.0,31393.004000000004
2023-01-01 08:44:00,6935588.0,31450.948000000004
2023-01-01 08:45:00,7198580.0,31511.322
2023-01-01 08:46:00,6873178.0,31571.002
2023-01-01 08:47:00,6780754.0,31631.246000000003
2023-01-01 08:48:00,6731866.0,31691.21
2023-01-01 08:49:00,6709506.0,31750.876000000004
2023-01-01 08:50:00,7265090.0,31812.134000000002
2023-01-01 08:51:00,6839088.0,31870.884000000002
